plot_size,date_surveyed,date_entered,botanist,site,plot,species_original,cover,species,notes,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,CENSTO,2,CENSTO,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,DIGISHSAN,1,DIGSPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,ELYCAN,1,ELYCAN,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,Erigeron sp.,11,ERISPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,PANVIR,2,PANVIR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,POAPRA,4,POAPRA,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,RATPIN,11,RATPIN,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,50,SCHSCO,5,SCHSCO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,ASTPIL,2,ASTPIL,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,BOUCUR,15,BOUCUR,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,BROINE,3,BROINE,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,ELYREP,1,ELYREP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,Erigeron sp,8,ERISPP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,JUNSPP,5,JUNTEN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,PHYHET,2,PHYHET,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,Little grass,0.2,Poaceae,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,POAPRA,15,POAPRA,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,RATPIN,20,RATPIN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,50,SCHSCO,35,SCHSCO,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,ACHMIL,0.6,ACHMIL,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,ANDGER,39,ANDGER,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,BOUCUR,7,BOUCUR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,BROINE,0.6,BROINE,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,MONFIS,0.8,MONFIS,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,PANVIR,6,PANVIR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,POAPRA,3,POAPRA,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,RATPIN,0.9,RATPIN,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,50,SCHSCO,27,SCHSCO,,,
1,2015-09-16,,,Lux Arbor,51,ACHMIL,1,ACHMIL,,,
1,2015-09-16,,,Lux Arbor,51,BOUCUR,1,BOUCUR,,,
1,2015-09-16,,,Lux Arbor,51,CENSTO,5,CENSTO,,,
1,2015-09-16,,,Lux Arbor,51,CHAFAS,0.1,CHAFAS,,,
1,2015-09-16,,,Lux Arbor,51,DIGISC,22,DIGISC,,,
1,2015-09-16,,,Lux Arbor,51,ELYSPP,0.2,ELYSPP,,,
1,2015-09-16,,,Lux Arbor,51,MONFIS,0.1,MONFIS,,,
1,2015-09-16,,,Lux Arbor,51,PANCAP,27,PANCAP,,,
1,2015-09-16,,,Lux Arbor,51,PHYAME,1,PHYAME,,,
1,2015-09-16,,,Lux Arbor,51,PHYHET,2,PHYHET,,,
1,2015-09-16,,,Lux Arbor,51,RUDHIR,1,RUDHIR,,,
1,2015-09-16,,,Lux Arbor,51,VERSTR,1,VERSTR,,,
1,2016-09-02,,,Lux Arbor,51,ASCTUB,0.4,ASCTUB,,,
1,2016-09-02,,,Lux Arbor,51,BOUCUR,20,BOUCUR,,,
1,2016-09-02,,,Lux Arbor,51,CENSTO,13,CENSTO,,,
1,2016-09-02,,,Lux Arbor,51,DIGSPP,35,DIGSPP,,,
1,2016-09-02,,,Lux Arbor,51,POTARG,0.4,DRYARG,,,
1,2016-09-02,,,Lux Arbor,51,ECHPUR,4,ECHPUR,,,
1,2016-09-02,,,Lux Arbor,51,JUNTEN,0.3,JUNTEN,,,
1,2016-09-02,,,Lux Arbor,51,MONFIS,5,MONFIS,,,
1,2016-09-02,,,Lux Arbor,51,OXASPP,0.4,OXASTR,,,
1,2016-09-02,,,Lux Arbor,51,PANCAP,7,PANCAP,,,
1,2016-09-02,,,Lux Arbor,51,PHYHET,4,PHYHET,,,
1,2016-09-02,,,Lux Arbor,51,POAPRA,6,POAPRA,,,
1,2016-09-02,,,Lux Arbor,51,RATPIN,4,RATPIN,,,
1,2016-09-02,,,Lux Arbor,51,RUDHIR,2,RUDHIR,,,
1,2016-09-02,,,Lux Arbor,51,RUMACE,0.3,RUMACE,,,
1,2016-09-02,,,Lux Arbor,51,SCHSCO,7,SCHSCO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,ANDGER,3,ANDGER,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,BOUCUR,10,BOUCUR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,CENSTO,12,CENSTO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,CONCAN,0.2,CONCAN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,DICSPP,0.05,DICSPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,ELYREP,1,ELYREP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,ERISPP,0.5,ERISPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,LESVIR,0.5,LESVIR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,MONFIS,4,MONFIS,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,PHYHET,0.5,PHYHET,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,POAPRA,18,POAPRA,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,RATPIN,1,RATPIN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,RUDHIR,0.5,RUDHIR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,RUMACE,0.1,RUMACE,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,SCHSCO,40,SCHSCO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,51,VERSTR,0.5,VERSTR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,ACHMIL,1,ACHMIL,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,CENSTO,15,CENSTO,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,DIGISHSAN,1,DIGSPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,DRYARG,0.5,DRYARG,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,ELYREP,2,ELYREP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,Erigeron SP.,1,ERISPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,KOEMAC,3,KOEMAC,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,MONFIS,3,MONFIS,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,PHYHET,1,PHYHET,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,POAPRA,25,POAPRA,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,RATPIN,15,RATPIN,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,SCHSCO,30,SCHSCO,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,51,SOLRIG,1,SOLRIG,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,BROINE,0.3,BROINE,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,CENSTO,5,CENSTO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,DIGCOG,0.4,DIGCOG,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,ELYREP,0.6,ELYREP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,JUNSPP,3,JUNTEN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,MONFIS,15,MONFIS,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,PHYHET,2,PHYHET,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,POAPRA,15,POAPRA,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,RATPIN,30,RATPIN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,51,SCHSCO,35,SCHSCO,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,ANDGER,20,ANDGER,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,DRYARG,1,DRYARG,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,LESVIR,3,LESVIR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,MONFIS,8,MONFIS,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,PANVIR,0.6,PANVIR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,POAPRA,3,POAPRA,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,RUMACL,0.6,RUMACL,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,51,SCHSCO,66,SCHSCO,,,
1,2015-09-16,,,Lux Arbor,52,CENSTO,18,CENSTO,,,
1,2015-09-16,,,Lux Arbor,52,ERISPP,0.1,ERISPP,,,
1,2015-09-16,,,Lux Arbor,52,OXASPP,0.3,OXASTR,,,
1,2015-09-16,,,Lux Arbor,52,PANCAP,35,PANCAP,,,
1,2015-09-16,,,Lux Arbor,52,POTARGEN,0.1,POTARGE,,,
1,2015-09-16,,,Lux Arbor,52,RATPIN,0.4,RATPIN,,,
1,2015-09-16,,,Lux Arbor,52,RUMACE,2,RUMACE,,,
1,2016-09-02,,,Lux Arbor,52,ACHMIL,1,ACHMIL,,,
1,2016-09-02,,,Lux Arbor,52,ASCTUB,0.4,ASCTUB,,,
1,2016-09-02,,,Lux Arbor,52,CENSTO,40,CENSTO,,,
1,2016-09-02,,,Lux Arbor,52,DIGSPP,1,DIGSPP,,,
1,2016-09-02,,,Lux Arbor,52,ELYREP,15,ELYREP,,,
1,2016-09-02,,,Lux Arbor,52,ERISPP,0.5,ERISPP,,,
1,2016-09-02,,,Lux Arbor,52,MONFIS,0.2,MONFIS,,,
1,2016-09-02,,,Lux Arbor,52,PANCAP,0.4,PANCAP,,,
1,2016-09-02,,,Lux Arbor,52,PANVIR,3,PANVIR,,,
1,2016-09-02,,,Lux Arbor,52,POAPRA,1,POAPRA,,,
1,2016-09-02,,,Lux Arbor,52,RATPIN,3,RATPIN,,,
1,2016-09-02,,,Lux Arbor,52,RUMACE,25,RUMACE,,,
1,2016-09-02,,,Lux Arbor,52,SCHSCO,3,SCHSCO,,,
1,2016-09-02,,,Lux Arbor,52,TRISPP,0.4,TRISPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,ACHMIL,1,ACHMIL,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,BOUCUR,0.2,BOUCUR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,CENSTO,30,CENSTO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,DIGCOG,1,DIGSPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,MONFIS,0.1,MONFIS,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,PANVIR,2,PANVIR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,PENDIG,1,PENDIG,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,POAPRA,1,POAPRA,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,RATPIN,1,RATPIN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,RUMACE,0.1,RUMACE,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,SCHSCO,4,SCHSCO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,52,VERSTR,0.1,VERSTR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,ACHMIL,2,ACHMIL,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,BOUCUR,5,BOUCUR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,CENSTO,40,CENSTO,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,Erigeron sp.,0.5,ERISPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,MONFIS,1,MONFIS,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,PANVIR,2,PANVIR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,POAPRA,1,POAPRA,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,RATPIN,1,RATPIN,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,52,SCHSCO,1.5,SCHSCO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,ACHMIL,5,ACHMIL,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,BOUCUR,10,BOUCUR,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,CENSTO,50,CENSTO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,ELYREP,1,ELYREP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,Erigeron sp,6,ERISPP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,JUNSPP,0.4,JUNTEN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,MONFIS,1,MONFIS,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,PANVIR,30,PANVIR,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,PHYHET,1,PHYHET,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,POAPRA,2,POAPRA,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,RATPIN,4,RATPIN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,RUMACE,0.8,RUMACE,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,SCHSCO,6,SCHSCO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,52,VERSTR,0.4,VERSTR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,ACHMIL,6,ACHMIL,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,ANDGER,13,ANDGER,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,CENSTO,1,CENSTO,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,MONFIS,5,MONFIS,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,PANVIR,4,PANVIR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,POAPRA,6,POAPRA,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,RUMACL,0.2,RUMACL,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,SCHSCO,47,SCHSCO,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,52,SORNUT,4,SORNUT,,,
1,2015-09-16,,,Lux Arbor,53,ACHMIL,1,ACHMIL,,,
1,2015-09-16,,,Lux Arbor,53,CENSTO,23,CENSTO,,,
1,2015-09-16,,,Lux Arbor,53,CORLAN,1,CORLAN,,,
1,2015-09-16,,,Lux Arbor,53,ERISPP,1,ERISPP,,,
1,2015-09-16,,,Lux Arbor,53,PANCAP,23,PANCAP,,,
1,2015-09-16,,,Lux Arbor,53,POTARGE,1,POTARGE,,,
1,2015-09-16,,,Lux Arbor,53,RATPIN,0.3,RATPIN,,,
1,2015-09-16,,,Lux Arbor,53,RUMACE,0.2,RUMACE,,,
1,2016-09-02,,,Lux Arbor,53,ACHMIL,0.5,ACHMIL,,,
1,2016-09-02,,,Lux Arbor,53,BOUCUR,10,BOUCUR,,,
1,2016-09-02,,,Lux Arbor,53,CENSTO,35,CENSTO,,,
1,2016-09-02,,,Lux Arbor,53,CORLAN,1,CORLAN,,,
1,2016-09-02,,,Lux Arbor,53,DIGSPP,2,DIGSPP,,,
1,2016-09-02,,,Lux Arbor,53,ECHPUR,1,ECHPUR,,,
1,2016-09-02,,,Lux Arbor,53,ELYSPP,12,ELYSPP,,,
1,2016-09-02,,,Lux Arbor,53,ERISPP,4,ERISPP,,,
1,2016-09-02,,,Lux Arbor,53,EUTGRA,1,EUTGRA,,,
1,2016-09-02,,,Lux Arbor,53,PANCAP,1,PANCAP,,,
1,2016-09-02,,,Lux Arbor,53,POAPRA,1,POAPRA,,,
1,2016-09-02,,,Lux Arbor,53,RATPIN,10,RATPIN,,,
1,2016-09-02,,,Lux Arbor,53,RUMACE,3,RUMACE,,,
1,2016-09-02,,,Lux Arbor,53,SCHSCO,8,SCHSCO,,,
1,2016-09-02,,,Lux Arbor,53,UNK,0.2,unknown,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,ACHMIL,1,ACHMIL,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,BOUCUR,3,BOUCUR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,CENSTO,40,CENSTO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,CORLAN,1,CORLAN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,DIGCOG,1,DIGSPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,DIGISC,4,DIGSPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,ECHPUR,0.5,ECHPUR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,ELYREP,0.1,ELYREP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,POAPRA,1,POAPRA,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,RATPIN,6,RATPIN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,RUMACE,0.5,RUMACE,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,SCHSCO,22,SCHSCO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,53,SORNUT,8,SORNUT,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,ACHMIL,1,ACHMIL,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,BOUCUR,6,BOUCUR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,CENSTO,15,CENSTO,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,DIGISHSAN,0.5,DIGSPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,ECHPUR,1.5,ECHPUR,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,Erigeron sp.,0.5,ERISPP,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,POAPRA,2,POAPRA,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,RATPIN,10,RATPIN,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,SCHSCO,20,SCHSCO,,,
1,2018-07-26,2018-11-28,Eric G. Behrens,Lux Arbor,53,SORNUT,2,SORNUT,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,ACHMIL,1,ACHMIL,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,BOUCUR,20,BOUCUR,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,CENSTO,5,CENSTO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,ECHPUR,2,ECHPUR,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,ELYREP,0.5,ELYREP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,Erigeron sp,0.3,ERISPP,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,POAPRA,2,POAPRA,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,RATPIN,40,RATPIN,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,SCHSCO,20,SCHSCO,,,
1,2019-07-24,2025-06-19,Lars A. Brudvig,Lux Arbor,53,SORNUT,10,SORNUT,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,ACHMIL,3,ACHMIL,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,BOUCUR,14,BOUCUR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,CENSTO,10,CENSTO,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,ERISPP,2,ERISPP,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,PANVIR,5,PANVIR,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,POAPRA,3,POAPRA,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,RATPIN,11,RATPIN,,,
1,2025-07-18,2025-08-06,Markus Bauer,Lux Arbor,53,SCHSCO,26,SCHSCO,,,
1,2015-09-16,,,Lux Arbor,54,CENSTO,26,CENSTO,,,
1,2015-09-16,,,Lux Arbor,54,DACCAR,0.2,DAUCAR,,,
1,2015-09-16,,,Lux Arbor,54,MELLUP,4,MEDLUP,,,
1,2015-09-16,,,Lux Arbor,54,OXASPP,3,OXASTR,,,
1,2015-09-16,,,Lux Arbor,54,PANCAP,15,PANCAP,,,
1,2015-09-16,,,Lux Arbor,54,PHYHET,0.3,PHYHET,,,
1,2015-09-16,,,Lux Arbor,54,PLALAN,3,PLALAN,,,
1,2016-09-02,,,Lux Arbor,54,ANDGER,6,ANDGER,,,
1,2016-09-02,,,Lux Arbor,54,CENSTO,35,CENSTO,,,
1,2016-09-02,,,Lux Arbor,54,DIGSPP,15,DIGSPP,,,
1,2016-09-02,,,Lux Arbor,54,ELYREP,10,ELYREP,,,
1,2016-09-02,,,Lux Arbor,54,HYPPER,0.4,HYPPER,,,
1,2016-09-02,,,Lux Arbor,54,MORALB,0.5,MORALB,,,
1,2016-09-02,,,Lux Arbor,54,PANCAP,1,PANCAP,,,
1,2016-09-02,,,Lux Arbor,54,PHYHET,0.8,PHYHET,,,
1,2016-09-02,,,Lux Arbor,54,PLALAN,2,PLALAN,,,
1,2016-09-02,,,Lux Arbor,54,POAPRE,0.8,POAPRA,,,
1,2016-09-02,,,Lux Arbor,54,POTARGE,0.6,POTARGE,,,
1,2016-09-02,,,Lux Arbor,54,RUBFLA,0.5,RUBFLA,,,
1,2016-09-02,,,Lux Arbor,54,SCHSCO,16,SCHSCO,,,
1,2016-09-02,,,Lux Arbor,54,SOLCAN,1,SOLCAN,,,
1,2016-09-02,,,Lux Arbor,54,SOLCAR,1,SOLCAR,,,
1,2016-09-02,,,Lux Arbor,54,TRISPP,0.5,TRISPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,ACHMIL,1,ACHMIL,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,ANDGER,10,ANDGER,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,BOUCUR,3,BOUCUR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,BROINE,1,BROINE,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,CENSTO,25,CENSTO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,DIGISC,0.5,DIGSPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,EUTGRA,1,EUTGRA,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,Malus,0.5,MALSPP,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,PHYHET,0.5,PHYHET,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,PLALAN,1,PLALAN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,Unkn grass,20,Poaceae,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,POAPRA,10,POAPRA,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,PSEOBT,0.5,PSEOBT,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,SCHSCO,15,SCHSCO,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,SOLCAN,3,SOLCAN,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,SOLCAR,0.5,SOLCAR,,,
1,2017-09-01,2018-01-09,Anna M. Groves,Lux Arbor,54,TURGLA,0.1,TURGLA,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,ACHMIL,0.5,ACHMIL,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,ARGGIG,4,AGRGIG,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,ANDGER,10,ANDGER,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,BOUCUR,3,BOUCUR,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,CENSTO,8,CENSTO,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,DIGISHSAN,2,DIGSPP,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,EUTGRA,4,EUTGRA,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,PANVIR,2,PANVIR,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,PHYHET,0.5,PHYHET,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,POAPRA,2,POAPRA,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,SCHSCO,65,SCHSCO,,,
1,2018-07-26,2018-11-29,Lars A. Brudvig,Lux Arbor,54,SOLCAN,6,SOLCAN,,,
